 PARM = MNET;SLAT;SLON;SELV;TMPF;SKNT;DRCT;GUST;PMSL;ALTI;DWPF;RELH;WTHR;P24I


    STN  YYMMDD/HHMM      MNET     SLAT     SLON     SELV     TMPF     SKNT     DRCT     GUST     PMSL     ALTI     DWPF     RELH     WTHR     P24I     
   KFSE  20120201/1855      1.00    47.59   -95.77   389.00    39.20    10.00   190.00 -9999.00 -9999.00    29.93    30.20    69.85 -9999.00 -9999.00
   KFSI  20120201/1855      1.00    34.60   -98.40   362.00    62.42     9.00    30.00 -9999.00  1019.40    30.11    36.14    37.50 -9999.00 -9999.00
   KFSM  20120201/1853      1.00    35.33   -94.36   142.00    60.98    16.00   270.00 -9999.00  1018.70    30.09    53.96    77.69 -9999.00 -9999.00
   KFSO  20120201/1855      1.00    44.94   -73.10    69.00    29.84     0.00     0.00 -9999.00 -9999.00    29.72    28.58    94.98    41.00 -9999.00
   KFST  20120201/1853      1.00    30.91  -102.92   917.00    66.92     8.00   340.00 -9999.00  1019.90    30.21    21.02    17.24 -9999.00 -9999.00
   KFSW  20120201/1855      1.00    40.67   -91.33   221.00    48.20     5.00   320.00 -9999.00 -9999.00    30.13    37.40    66.05 -9999.00 -9999.00
   KFTG  20120201/1850      1.00    39.78  -104.55  1709.00    44.60     6.00   100.00 -9999.00 -9999.00    30.16    12.20    26.40 -9999.00 -9999.00
   KFTG  20120201/1900      1.00    39.78  -104.55  1709.00    44.60     8.00   130.00 -9999.00 -9999.00    30.16    14.00    28.58 -9999.00 -9999.00
   KFTK  20120201/1855      1.00    37.90   -85.97   230.00    61.52     4.00   270.00 -9999.00  1017.20    30.04    55.40    80.32 -9999.00 -9999.00
   KFTW  20120201/1853      1.00    32.83   -97.36   216.00    66.92     8.00   260.00 -9999.00  1017.10    30.05    57.02    70.54 -9999.00 -9999.00
   KFTY  20120201/1853      1.00    33.78   -84.52   256.00    66.02     4.00   180.00 -9999.00  1020.40    30.14    44.96    46.57 -9999.00 -9999.00
   KFUL  20120201/1853      1.00    33.87  -117.98    29.00    64.94     0.00     0.00 -9999.00  1021.70    30.18    50.00    58.43     6.00 -9999.00
   KFVE  20120201/1853      1.00    47.28   -68.31   301.00    14.00    10.00    70.00    15.00  1010.00    29.77     8.60    78.61 -9999.00 -9999.00
   KFVX  20120201/1855      1.00    37.35   -78.43   125.00    71.60     8.00   230.00 -9999.00 -9999.00    30.02    35.60    26.74 -9999.00 -9999.00
   KFWA  20120201/1854      1.00    40.98   -85.20   248.00    46.94     6.00   280.00 -9999.00  1018.50    30.07    39.02    73.79 -9999.00 -9999.00
   KFWC  20120201/1855      1.00    38.38   -88.41   133.00    60.80     3.00    20.00 -9999.00 -9999.00    30.05    44.60    55.15 -9999.00 -9999.00
   KFWN  20120201/1853      1.00    41.20   -74.62   128.00    57.92    11.00   250.00    19.00  1011.80    29.88    42.08    55.49 -9999.00 -9999.00
   KFWS  20120201/1849      1.00    32.57   -97.30   213.00    69.80     4.00   250.00 -9999.00 -9999.00    30.08    59.00    68.61 -9999.00 -9999.00
   KFWZ  20120201/1915      1.00    42.52  -108.78  2588.00    26.60    14.00   250.00 -9999.00 -9999.00 -9999.00    10.40    49.79 -9999.00 -9999.00
   KFXE  20120201/1853      1.00    26.20   -80.18     4.00    78.08    11.00    90.00 -9999.00  1021.90    30.17    62.06    57.96 -9999.00 -9999.00
   KFXY  20120201/1855      1.00    43.24   -93.62   375.00    33.80     3.00   170.00 -9999.00 -9999.00    30.09    32.00    93.02     9.00 -9999.00
   KFYJ  20120201/1855      1.00    37.52   -76.76     7.00    69.80    11.00   220.00    15.00 -9999.00    30.04    44.60    40.34 -9999.00 -9999.00
   KFYV  20120201/1853      1.00    36.01   -94.17   381.00    60.08     4.00   310.00 -9999.00  1018.60    30.10    48.92    66.59 -9999.00 -9999.00
   KFZY  20120201/1854      1.00    43.35   -76.39   145.00    42.08    19.00   290.00    28.00  1011.30    29.86    33.98    72.76 -9999.00 -9999.00
   KGAF  20120201/1855      1.00    48.40   -97.37   252.00    32.00     8.00   200.00 -9999.00 -9999.00    29.92    32.00   100.00 -9999.00 -9999.00
   KGAG  20120201/1853      1.00    36.30   -99.77   677.00    59.00 -9999.00 -9999.00 -9999.00  1020.80    30.15 -9999.00 -9999.00 -9999.00 -9999.00
   KGAI  20120201/1855      1.00    39.17   -77.17   164.00    64.40    14.00   310.00    21.00 -9999.00    30.00    44.60    48.59 -9999.00 -9999.00
   KGAO  20120201/1855      1.00    29.44   -90.26     0.00    77.00    12.00   160.00    17.00 -9999.00    30.12    71.60    83.48 -9999.00 -9999.00
   KGBD  20120201/1855      1.00    38.35   -98.87   575.00    57.20     5.00   190.00 -9999.00 -9999.00    30.14    26.60    30.69 -9999.00 -9999.00
   KGBG  20120201/1855      1.00    40.94   -90.43   233.00    39.38     4.00   320.00 -9999.00 -9999.00    30.13    34.34    81.96     6.00 -9999.00
   KGBK  20120201/1855      1.00    27.20   -92.20    68.00    71.60     5.00 -9999.00 -9999.00 -9999.00    30.11    69.80    94.07 -9999.00 -9999.00
   KGBN  20120201/1855      1.00    32.89  -112.72   262.00    66.20     4.00    10.00 -9999.00  1020.00    30.13    24.81    20.73 -9999.00 -9999.00
   KGCC  20120201/1853      1.00    44.34  -105.54  1330.00    39.92    10.00   190.00 -9999.00  1018.90    30.05    17.96    40.67 -9999.00 -9999.00
   KGCD  20120201/1855      1.00    44.40  -118.96  1127.00    42.80     6.00   270.00 -9999.00 -9999.00    30.05    33.80    70.27 -9999.00 -9999.00
   KGCK  20120201/1854      1.00    37.93  -100.72   881.00    55.94     4.00   220.00 -9999.00  1020.70    30.14    21.02    25.41 -9999.00 -9999.00
   KGCM  20120201/1915      1.00    36.29   -95.48   221.00    62.60     8.00    60.00 -9999.00 -9999.00    30.12    35.60    36.47 -9999.00 -9999.00
   KGCN  20120201/1854      1.00    35.95  -112.15  2014.00    44.96     4.00   150.00 -9999.00  1022.30    30.21    19.04    35.09 -9999.00 -9999.00
   KGDB  20120201/1853      1.00    44.75   -95.56   319.00    47.84     5.00   180.00 -9999.00 -9999.00    30.05    33.44    57.20 -9999.00 -9999.00
   KGDJ  20120201/1855      1.00    32.44   -97.82   237.00    71.60     8.00   240.00 -9999.00 -9999.00    30.07    53.60    53.10 -9999.00 -9999.00
   KGDV  20120201/1855      1.00    47.13  -104.80   749.00    44.60     4.00   300.00 -9999.00 -9999.00    30.02    19.40    36.13 -9999.00 -9999.00
   KGEG  20120201/1853      1.00    47.62  -117.53   723.00    35.06     4.00   160.00 -9999.00  1015.20    29.93    33.08    92.39    13.00 -9999.00
   KGEU  20120201/1847      1.00    33.53  -112.30   325.00    60.80     0.00     0.00 -9999.00 -9999.00    30.15    30.20    31.28 -9999.00 -9999.00
   KGEZ  20120201/1853      1.00    39.59   -85.80   245.00    60.08     3.00   270.00 -9999.00  1016.50    30.02    41.00    49.27 -9999.00 -9999.00
   KGFA  20120201/1856      1.00    47.50  -111.18  1075.00    44.06    19.00   180.00    25.00 -9999.00    29.87    12.92    27.82 -9999.00 -9999.00
   KGFK  20120201/1853      1.00    47.95   -97.18   257.00    35.96     6.00   220.00 -9999.00  1014.50    29.92    28.94    75.37 -9999.00 -9999.00
   KGFL  20120201/1853      1.00    43.34   -73.61   100.00    50.00     4.00 -9999.00 -9999.00  1007.80    29.75    42.80    76.18 -9999.00 -9999.00
   KGGG  20120201/1853      1.00    32.39   -94.71   111.00    71.06     8.00   270.00 -9999.00  1018.20    30.08    62.06    73.27 -9999.00 -9999.00
   KGGP  20120201/1855      1.00    40.71   -86.37   225.00    48.20     6.00    10.00 -9999.00 -9999.00    30.06    41.00    76.02 -9999.00 -9999.00
   KGGW  20120201/1853      1.00    48.21  -106.62   699.00    35.96     0.00     0.00 -9999.00  1018.20    29.99    21.92    56.27 -9999.00 -9999.00
   KGHB  20120201/1900      1.00    27.84   -91.99     9.00 -9999.00     0.00     0.00 -9999.00 -9999.00    30.11 -9999.00 -9999.00    31.00 -9999.00
   KGHG  20120201/1855      1.00    42.10   -70.67     3.00    59.00     6.00   230.00 -9999.00 -9999.00    29.78    42.80    54.89 -9999.00 -9999.00
   KGHW  20120201/1854      1.00    45.65   -95.32   425.00    35.60     7.00   190.00 -9999.00 -9999.00    30.03    33.80    93.08    31.00 -9999.00
   KGIC  20120201/1855      1.00    45.94  -116.12  1010.00    35.06     0.00     0.00 -9999.00 -9999.00    29.98    29.66    80.44 -9999.00 -9999.00
   KGIF  20120201/1853      1.00    28.06   -81.76    44.00    78.08     4.00 -9999.00 -9999.00  1022.30    30.20    53.06    41.94 -9999.00 -9999.00
   KGJT  20120201/1853      1.00    39.13  -108.54  1481.00    41.00     3.00   160.00 -9999.00  1024.40    30.23    21.20    44.80 -9999.00 -9999.00
   KGKJ  20120201/1853      1.00    41.63   -80.21   427.00    48.02    11.00   290.00    20.00  1016.20    30.00    37.94    67.92 -9999.00 -9999.00
   KGKY  20120201/1853      1.00    32.66   -97.10   192.00    71.06    10.00   250.00 -9999.00  1017.40    30.06    57.02    61.23 -9999.00 -9999.00
   KGLD  20120201/1853      1.00    39.37  -101.69  1114.00    55.04    14.00   340.00 -9999.00  1020.40    30.14    10.94    16.92 -9999.00 -9999.00
   KGLE  20120201/1855      1.00    33.65   -97.20   256.00    60.80     4.00    80.00 -9999.00 -9999.00    30.09    53.60    77.17 -9999.00 -9999.00
   KGLH  20120201/1853      1.00    33.48   -90.99    40.00    71.06     5.00   250.00 -9999.00  1018.30    30.05    60.08    68.31 -9999.00 -9999.00
   KGLR  20120201/1853      1.00    45.02   -84.69   404.00    30.92     6.00   290.00 -9999.00  1017.80    30.01    26.06    81.92 -9999.00 -9999.00
   KGLS  20120201/1852      1.00    29.27   -94.86     2.00    68.00     8.00   290.00 -9999.00  1018.50    30.08    66.20    93.98  2558.00 -9999.00
   KGLS  20120201/1859      1.00    29.27   -94.86     2.00    66.20     4.00   260.00 -9999.00 -9999.00    30.07    66.20   100.00  2558.00 -9999.00
   KGLW  20120201/1855      1.00    37.03   -85.95   218.00    60.26     0.00     0.00 -9999.00 -9999.00    30.06 -9999.00 -9999.00 -9999.00 -9999.00
   KGMU  20120201/1853      1.00    34.85   -82.35   319.00    62.96    10.00   220.00 -9999.00  1021.00    30.16    44.96    51.81 -9999.00 -9999.00
   KGNA  20120201/1856      1.00    47.75   -90.34   186.00    35.06     5.00   240.00 -9999.00  1018.70    30.05    28.04    75.28 -9999.00 -9999.00
   KGNC  20120201/1855      1.00    32.68  -102.65  1010.00    65.30    12.00   330.00    18.00 -9999.00    30.20    19.93    17.41 -9999.00 -9999.00
   KGNR  20120201/1856      1.00    45.47   -69.58   427.00    24.08     0.00     0.00 -9999.00  1006.10    29.64    23.00    95.56 -9999.00 -9999.00
   KGNT  20120201/1853      1.00    35.17  -107.90  1988.00    42.98     4.00   120.00 -9999.00  1024.30    30.27    17.96    36.13 -9999.00 -9999.00
   KGNV  20120201/1853      1.00    29.69   -82.28    46.00    77.00     5.00 -9999.00 -9999.00  1022.20    30.19    50.00    38.82 -9999.00 -9999.00
   KGOK  20120201/1853      1.00    35.85   -97.41   327.00    62.06     3.00 -9999.00 -9999.00  1020.20    30.13    35.06    36.39 -9999.00 -9999.00
   KGON  20120201/1856      1.00    41.33   -72.05     3.00    55.94     9.00   240.00    17.00  1009.90    29.82    41.00    57.16 -9999.00 -9999.00
   KGOO  20120201/1855      1.00    39.22  -121.00   961.00    42.80     0.00     0.00 -9999.00 -9999.00    30.25    41.00    93.30 -9999.00 -9999.00
   KGOP  20120201/1855      1.00    31.42   -97.80   276.00    75.20     5.00   230.00 -9999.00 -9999.00    30.09    57.20    53.62     6.00 -9999.00
   KGOV  20120201/1855      1.00    44.68   -84.73   353.00    33.80     7.00   280.00 -9999.00 -9999.00    30.02    26.78    75.15 -9999.00 -9999.00
   KGPI  20120201/1855      1.00    48.30  -114.26   906.00    33.98     0.00     0.00 -9999.00  1016.60    29.94    26.96    75.17 -9999.00 -9999.00
   KGPM  20120201/1850      1.00    32.70   -97.05   180.00    68.00     9.00   240.00 -9999.00 -9999.00    30.08    57.20    68.41 -9999.00 -9999.00
   KGPT  20120201/1853      1.00    30.41   -89.08     8.00    64.94     5.00   160.00 -9999.00 -9999.00 -9999.00    62.06    90.41 -9999.00 -9999.00
   KGPZ  20120201/1855      1.00    47.22   -93.52   413.00    30.20     4.00   230.00 -9999.00 -9999.00    30.02    26.60    86.26 -9999.00 -9999.00
   KGRB  20120201/1853      1.00    44.48   -88.14   211.00    37.04     6.00   320.00 -9999.00  1019.20    30.08    28.94    72.22 -9999.00 -9999.00
   KGRD  20120201/1856      1.00    34.25   -82.15   192.00    66.92     9.00   210.00 -9999.00  1021.30    30.16    50.00    54.56 -9999.00 -9999.00
   KGRF  20120201/1855      1.00    47.12  -122.55    92.00    42.98     5.00   180.00 -9999.00  1021.90    30.17    41.54    94.61 -9999.00 -9999.00
   KGRI  20120201/1853      1.00    40.96   -98.31   562.00    57.02    10.00   250.00    16.00  1019.80    30.09    19.94    23.34 -9999.00 -9999.00
   KGRK  20120201/1855      1.00    31.07   -97.82   309.00    75.20     8.00   210.00 -9999.00  1018.00    30.06    57.20    53.62 -9999.00 -9999.00
   KGRR  20120201/1853      1.00    42.88   -85.52   242.00    41.00     7.00   300.00 -9999.00  1018.90    30.07    33.80    75.32 -9999.00 -9999.00
   KGSB  20120201/1855      1.00    35.33   -77.97    33.00    70.34    15.00   240.00 -9999.00  1019.90    30.12    44.78    39.88 -9999.00 -9999.00
   KGSH  20120201/1853      1.00    41.53   -85.79   252.00    41.00     4.00   330.00 -9999.00  1019.30    30.09    33.98    75.86 -9999.00 -9999.00
   KGSO  20120201/1854      1.00    36.10   -79.94   282.00    66.92    12.00   240.00 -9999.00  1018.70    30.10    41.00    38.78 -9999.00 -9999.00
   KGSP  20120201/1853      1.00    34.88   -82.22   296.00    62.96    11.00   240.00 -9999.00  1020.10    30.13    46.04    53.98 -9999.00 -9999.00
   KGTB  20120201/1855      1.00    44.05   -75.73   207.00    41.18    12.00   270.00    21.00  1009.70    29.80    39.02    91.95 -9999.00 -9999.00
   KGTF  20120201/1853      1.00    47.47  -111.38  1120.00    42.08    18.00   200.00 -9999.00  1015.40    29.89    15.98    34.33 -9999.00 -9999.00
   KGTR  20120201/1845      1.00    33.45   -88.58    81.00    69.80     5.00   280.00 -9999.00 -9999.00    30.10    62.60    77.94 -9999.00 -9999.00
   KGTU  20120201/1848      1.00    30.68   -97.68   241.00    75.20    11.00   230.00    16.00 -9999.00    30.06    60.80    60.98 -9999.00 -9999.00
   KGUC  20120201/1855      1.00    38.53  -106.93  2340.00    19.40     0.00     0.00 -9999.00 -9999.00    30.30     8.60    62.18 -9999.00 -9999.00
   KGUL  20120201/1855      1.00    27.30   -93.53    68.00    73.40 -9999.00 -9999.00 -9999.00 -9999.00    30.10    69.80    88.54    31.00 -9999.00
   KGUP  20120201/1853      1.00    35.51  -108.79  1973.00    46.04     0.00     0.00 -9999.00  1025.40    30.25    15.08    28.37 -9999.00 -9999.00
   KGUS  20120201/1855      1.00    40.65   -86.15   247.00    49.46     5.00 -9999.00 -9999.00  1017.80    30.05    49.10    98.67 -9999.00 -9999.00
   KGUY  20120201/1853      1.00    36.68  -101.51   952.00    55.94     0.00     0.00 -9999.00  1020.10    30.15    24.08    28.92 -9999.00 -9999.00
   KGVL  20120201/1853      1.00    34.27   -83.83   388.00    62.96     3.00   360.00 -9999.00  1020.80    30.16    44.96    51.81 -9999.00 -9999.00
   KGVT  20120201/1855      1.00    33.07   -96.07   163.00    66.20     9.00   260.00 -9999.00 -9999.00    30.07    57.20    72.78 -9999.00 -9999.00
   KGVX  20120201/1855      1.00    28.53   -94.98     9.00    68.00    13.00   170.00 -9999.00 -9999.00    30.07    68.00   100.00     9.00 -9999.00
   KGWO  20120201/1853      1.00    33.49   -90.08    47.00    69.08     6.00   240.00 -9999.00  1018.40    30.08    59.00    70.32 -9999.00 -9999.00
   KGWR  20120201/1855      1.00    46.22   -97.64   386.00    41.00    12.00   230.00 -9999.00 -9999.00    29.99    35.60    80.92 -9999.00 -9999.00
   KGXY  20120201/1855      1.00    40.43  -104.63  1432.00    46.40     6.00   150.00 -9999.00 -9999.00    30.18    15.80    28.88 -9999.00 -9999.00
   KGYB  20120201/1855      1.00    30.17   -96.98   148.00    64.40     0.00     0.00 -9999.00 -9999.00    30.13    64.40   100.00    31.00 -9999.00
   KGYH  20120201/1848      1.00    34.76   -82.38   291.00    64.40     8.00   240.00 -9999.00 -9999.00    30.15    48.20    55.67 -9999.00 -9999.00
   KGYI  20120201/1855      1.00    33.72   -96.67   228.00    60.80     0.00     0.00 -9999.00 -9999.00    30.10    51.80    72.23 -9999.00 -9999.00
   KGYL  20120201/1855      1.00    44.76   -94.08   302.00    32.00     5.00   140.00 -9999.00 -9999.00    30.07    31.82    99.28     9.00 -9999.00
   KGYR  20120201/1847      1.00    33.42  -112.38   295.00    64.40     6.00    60.00 -9999.00 -9999.00    30.16    28.40    25.61 -9999.00 -9999.00
   KGYY  20120201/1845      1.00    41.62   -87.42   180.00    41.00     8.00    30.00 -9999.00 -9999.00    30.10    33.80    75.32 -9999.00 -9999.00
   KGZH  20120201/1853      1.00    31.42   -87.05    78.00    62.96     7.00   190.00 -9999.00  1020.50    30.14    60.08    90.33    13.00 -9999.00
   KH21  20120201/1855      1.00    37.97   -92.69   324.00    59.00     3.00   320.00 -9999.00 -9999.00    30.12    32.00    35.88 -9999.00 -9999.00
   KHAF  20120201/1855      1.00    37.51  -122.50    20.00    51.80    10.00   340.00 -9999.00 -9999.00    30.30    51.80   100.00 -9999.00 -9999.00
   KHAI  20120201/1855      1.00    41.96   -85.59   251.00    40.10     4.00   310.00 -9999.00 -9999.00    30.09    35.60    83.80 -9999.00 -9999.00
   KHAO  20120201/1853      1.00    39.36   -84.52   193.00    62.96     6.00   270.00 -9999.00  1017.30    30.05    42.98    48.04 -9999.00 -9999.00
   KHBG  20120201/1853      1.00    31.26   -89.25    46.00    64.94     3.00 -9999.00 -9999.00  1021.10    30.16    60.08    84.29     1.00 -9999.00
   KHBG  20120201/1903      1.00    31.26   -89.25    46.00    64.40     0.00     0.00 -9999.00 -9999.00    30.14    60.80    88.11    13.00 -9999.00
   KHBR  20120201/1853      1.00    34.99   -99.05   476.00    60.08     7.00    50.00 -9999.00  1020.60    30.14    35.96    40.45 -9999.00 -9999.00
   KHBV  20120201/1855      1.00    27.33   -98.73   202.00    78.62     0.00     0.00 -9999.00 -9999.00    30.08    61.34    55.51 -9999.00 -9999.00
   KHCD  20120201/1852      1.00    44.87   -94.38   323.00    34.34     5.00   140.00 -9999.00 -9999.00    30.06    33.44    96.46     9.00 -9999.00
   KHCO  20120201/1855      1.00    48.75   -96.94   250.00    28.40     7.00   190.00 -9999.00 -9999.00    29.92    28.40   100.00    31.00 -9999.00
   KHDC  20120201/1855      1.00    30.52   -90.42    13.00    66.20     3.00    50.00 -9999.00 -9999.00    30.15    66.20   100.00 -9999.00 -9999.00
   KHDE  20120201/1855      1.00    40.45   -99.33   704.00    57.56    15.00   260.00    18.00 -9999.00    30.09    21.38    24.34 -9999.00 -9999.00
   KHDN  20120201/1855      1.00    40.48  -107.22  2012.00    30.20     8.00   140.00 -9999.00 -9999.00    30.22    15.80    54.52 -9999.00 -9999.00
   KHDO  20120201/1900      1.00    29.36   -99.17   283.00    71.60     4.00   140.00 -9999.00 -9999.00    30.12    64.40    78.09 -9999.00 -9999.00
   KHEF  20120201/1845      1.00    38.72   -77.52    59.00    69.80    12.00   280.00    18.00 -9999.00    29.98    42.80    37.66 -9999.00 -9999.00
   KHEI  20120201/1853      1.00    46.01  -102.65   824.00    46.04    13.00   290.00 -9999.00  1018.90    30.03    21.92    38.09 -9999.00 -9999.00
   KHEQ  20120201/1855      1.00    40.57  -102.27  1137.00    50.00    18.00   320.00    22.00 -9999.00    30.14    14.00    23.33 -9999.00 -9999.00
   KHEZ  20120201/1855      1.00    31.62   -91.30    83.00    66.20     0.00     0.00 -9999.00 -9999.00    30.11    60.80    82.77 -9999.00 -9999.00
   KHFD  20120201/1853      1.00    41.74   -72.65     5.00    60.98     9.00   260.00    17.00  1009.20    29.80    41.00    47.72 -9999.00 -9999.00
   KHFF  20120201/1855      1.00    35.03   -79.50   115.00    66.56    12.00   250.00    16.00  1022.40    30.19    47.30    49.94 -9999.00 -9999.00
   KHGR  20120201/1853      1.00    39.71   -77.73   214.00    60.98    16.00   290.00 -9999.00  1016.00    29.98    44.06    53.68 -9999.00 -9999.00
   KHHR  20120201/1853      1.00    33.92  -118.33    19.00    62.06     4.00 -9999.00 -9999.00  1021.70    30.17    48.02    60.03     6.00 -9999.00
   KHHV  20120201/1900      1.00    26.94   -94.69     8.00 -9999.00     9.00   140.00 -9999.00 -9999.00    30.05 -9999.00 -9999.00 -9999.00 -9999.00
   KHIB  20120201/1853      1.00    47.39   -92.84   412.00    30.02     0.00     0.00 -9999.00  1018.50    30.01    28.04    92.22 -9999.00 -9999.00
   KHIE  20120201/1852      1.00    44.37   -71.55   327.00    35.06     0.00     0.00 -9999.00  1006.60    29.69    33.08    92.39 -9999.00 -9999.00
   KHIO  20120201/1853      1.00    45.55  -122.95    62.00    48.02     4.00 -9999.00 -9999.00  1024.00    30.23    37.94    67.92 -9999.00 -9999.00
   KHJH  20120201/1855      1.00    40.15   -97.59   447.00    53.60     3.00   250.00 -9999.00 -9999.00    30.12    24.80    32.45 -9999.00 -9999.00
   KHJO  20120201/1853      1.00    36.32  -119.63    74.00    57.02     4.00   320.00 -9999.00  1025.00    30.26    46.04    66.67     6.00 -9999.00
   KHKA  20120201/1853      1.00    35.94   -89.83    78.00    66.92     6.00   250.00 -9999.00  1017.80    30.06    57.92    72.86 -9999.00 -9999.00
   KHKS  20120201/1853      1.00    32.33   -90.22   104.00    68.00     6.00   240.00 -9999.00  1019.50    30.13    62.06    81.33 -9999.00 -9999.00
   KHKY  20120201/1853      1.00    35.74   -81.38   362.00    60.08     9.00   200.00 -9999.00  1018.60    30.12    42.08    51.37 -9999.00 -9999.00
   KHLC  20120201/1853      1.00    39.37   -99.83   678.00    59.00     6.00 -9999.00 -9999.00  1020.90    30.12    24.98    26.90 -9999.00 -9999.00
   KHLG  20120201/1853      1.00    40.17   -80.64   364.00    53.96     8.00   240.00 -9999.00  1017.20    30.02    42.08    64.04 -9999.00 -9999.00
   KHLN  20120201/1853      1.00    46.61  -111.96  1180.00    33.08     0.00     0.00 -9999.00  1019.40    29.97    21.92    63.12 -9999.00 -9999.00
   KHLX  20120201/1855      1.00    36.77   -80.82   834.00    57.20     9.00   290.00 -9999.00 -9999.00    30.14    50.00    76.85 -9999.00 -9999.00
   KHMN  20120201/1855      1.00    32.85  -106.10  1248.00    59.72     8.00   310.00 -9999.00  1020.60    30.23    20.12    21.35 -9999.00 -9999.00
   KHNB  20120201/1855      1.00    38.25   -86.95   161.00    60.80     0.00     0.00 -9999.00 -9999.00    30.04    51.80    72.23 -9999.00 -9999.00
   KHND  20120201/1856      1.00    35.97  -115.13   760.00    59.90    10.00    30.00 -9999.00  1016.40    30.09    20.12    21.22 -9999.00 -9999.00
   KHNR  20120201/1855      1.00    41.58   -95.34   375.00    57.20     9.00   260.00 -9999.00 -9999.00    30.13    15.81    19.40 -9999.00 -9999.00
   KHNZ  20120201/1855      1.00    36.36   -78.53   161.00    62.60     9.00   230.00 -9999.00 -9999.00    30.10    39.20    42.03 -9999.00 -9999.00
   KHOB  20120201/1850      1.00    32.68  -103.22  1115.00    64.40    13.00   320.00 -9999.00 -9999.00    30.20    17.60    16.25 -9999.00 -9999.00
   KHON  20120201/1855      1.00    44.39   -98.23   392.00    50.00     9.00   270.00 -9999.00  1018.70    30.05    28.40    43.01 -9999.00 -9999.00
   KHOP  20120201/1855      1.00    36.67   -87.50   174.00    68.54     6.00   230.00 -9999.00  1017.40    30.05    56.12    64.58 -9999.00 -9999.00
   KHOT  20120201/1853      1.00    34.48   -93.10   165.00    69.08     7.00   240.00 -9999.00  1017.10    30.05    57.92    67.65 -9999.00 -9999.00
   KHOU  20120201/1853      1.00    29.64   -95.28    14.00    77.00     8.00   250.00 -9999.00  1018.50    30.06    66.20    69.40 -9999.00 -9999.00
   KHPN  20120201/1856      1.00    41.07   -73.71   134.00    60.08    13.00   280.00    23.00  1010.80    29.85    42.08    51.37 -9999.00 -9999.00
   KHQI  20120201/1855      1.00    27.97   -93.67     9.00    71.60     7.00   130.00 -9999.00 -9999.00    30.11    69.80    94.07    31.00 -9999.00
   KHQM  20120201/1853      1.00    46.97  -123.92     4.00    46.94    11.00   260.00 -9999.00  1023.00    30.20    39.02    73.79 -9999.00 -9999.00
   KHQU  20120201/1855      1.00    33.53   -82.52   152.00    73.40     4.00   200.00 -9999.00 -9999.00    30.20    50.00    43.76 -9999.00 -9999.00
   KHRI  20120201/1853      1.00    45.83  -119.26   194.00    50.00    17.00   250.00    25.00  1016.60    30.02    37.94    63.08 -9999.00 -9999.00
   KHRJ  20120201/1855      1.00    35.38   -78.73    60.00    68.00     9.00   210.00    15.00 -9999.00    30.14    44.60    42.90 -9999.00 -9999.00
   KHRL  20120201/1852      1.00    26.23   -97.66    10.00    78.98     5.00   170.00 -9999.00  1017.20    30.04    66.92    66.66 -9999.00 -9999.00
   KHRO  20120201/1853      1.00    36.26   -93.15   416.00    55.94     6.00   360.00 -9999.00  1018.70    30.10    42.08    59.60 -9999.00 -9999.00
   KHRT  20120201/1853      1.00    30.42   -86.68    12.00    68.00     5.00   150.00 -9999.00  1021.20    30.15    66.20    93.98 -9999.00 -9999.00
   KHRT  20120201/1854      1.00    30.42   -86.68    12.00    68.00     5.00   150.00 -9999.00  1021.30    30.15    64.40    88.29 -9999.00 -9999.00
   KHRT  20120201/1855      1.00    30.42   -86.68    12.00    67.28     5.00   150.00 -9999.00  1021.30    30.15    65.12    92.80 -9999.00 -9999.00
   KHRX  20120201/1855      1.00    34.86  -102.33  1153.00    60.80    16.00   350.00    22.00 -9999.00    30.17    14.00    15.76 -9999.00 -9999.00
   KHSA  20120201/1855      1.00    30.37   -89.45     7.00    66.20     0.00     0.00 -9999.00 -9999.00    30.14 -9999.00 -9999.00 -9999.00 -9999.00
   KHSB  20120201/1855      1.00    37.81   -88.55   121.00    62.60     3.00   300.00 -9999.00 -9999.00    30.06    53.60    72.42 -9999.00 -9999.00
   KHSI  20120201/1853      1.00    40.60   -98.43   595.00    57.92     9.00   240.00    20.00  1019.50    30.09    19.04    21.74 -9999.00 -9999.00
   KHSP  20120201/1856      1.00    37.95   -79.83  1156.00    46.40    13.00   280.00    20.00 -9999.00    30.10    44.60    93.40 -9999.00 -9999.00
   KHST  20120201/1855      1.00    25.48   -80.38     2.00    78.26    11.00    80.00 -9999.00  1021.90    30.17    66.74    67.83 -9999.00 -9999.00
   KHSV  20120201/1853      1.00    34.64   -86.79   192.00    57.02     4.00   180.00 -9999.00  1019.40    30.11    55.04    93.09    31.00 -9999.00
   KHTL  20120201/1853      1.00    44.35   -84.67   350.00    35.06     6.00   290.00 -9999.00  1018.10    30.03    28.04    75.28 -9999.00 -9999.00
   KHUF  20120201/1853      1.00    39.44   -87.33   178.00    57.92     0.00     0.00 -9999.00  1017.70    30.06    41.00    53.22 -9999.00 -9999.00
   KHUL  20120201/1853      1.00    46.12   -67.79   149.00    19.04     4.00    60.00 -9999.00  1008.70    29.76    12.92    76.60 -9999.00 -9999.00
   KHUM  20120201/1850      1.00    29.57   -90.67     3.00    71.60    10.00   170.00 -9999.00 -9999.00    30.12    71.60   100.00    31.00 -9999.00
